"","country","region","region_code","start_date","end_date","days","year","time","population","total_deaths","covid_deaths","expected_deaths","ols_ex","ols_ex_lb","ols_ex_ub","glm_log_ex","glm_log_ex_lb","glm_log_ex_ub","glm_iden_ex","glm_iden_ex_lb","glm_iden_ex_ub","glm_sqrt_ex","glm_sqrt_ex_lb","ridge_ex","rglm_log_ex","rglm_iden_ex","rglm_sqrt_ex","lasso_ex","lglm_log_ex","lglm_iden_ex","lglm_sqrt_ex","ols_ed","ols_ed_lb","ols_ed_ub","glm_log_ed","glm_log_ed_lb","glm_log_ed_ub","glm_iden_ed","glm_iden_ed_lb","glm_iden_ed_ub","glm_sqrt_ed","glm_sqrt_ed_lb","ridge_ed","rglm_log_ed","rglm_iden_ed","rglm_sqrt_ed","lasso_ed","lglm_log_ed","lglm_iden_ed","lglm_sqrt_ed"
"11","South Africa","South Africa",0,"2020-03-09","2020-03-15",7,2020,"11",60041996,9398,0,"TBC",9126.70754716979,8791.52750362996,9461.88759070961,9138.11516404694,9052.05611995399,9224.99238237258,9125.13557326667,9037.04423611064,9213.2269104227,9131.59990906203,9219.05167634942,10178.0038033656,10175.5051207442,10175.8250959972,10175.3362589903,10164.0199143471,10161.4246916732,10153.5272651434,10165.0372627626,271.292452830214,606.472496370036,0,259.884835953058,345.943880046007,173.007617627421,272.864426733331,360.95576388936,184.773089577302,266.400090937967,178.948323650582,0,0,0,0,0,0,0,0
"12","South Africa","South Africa",0,"2020-03-16","2020-03-22",7,2020,"12",60041996,9118,0,"TBC",9015.70754716979,8680.52750362997,9350.88759070961,9028.42457844167,8942.92286902181,9114.74375463619,9014.82595206852,8927.21738509282,9102.43451904422,9021.62044617803,9108.54524961252,9324.47754575694,9328.9924756258,9346.78779998905,9341.49377341302,9296.80762630558,9309.22110911467,9309.98688503422,9296.37654184524,102.292452830212,437.472496370034,0,89.5754215583256,175.07713097819,3.25624536380747,103.174047931478,190.782614907179,15.5654809557764,96.3795538219711,9.45475038747645,0,0,0,0,0,0,0,0
"13","South Africa","South Africa",0,"2020-03-23","2020-03-29",7,2020,"13",60041996,9043,2,"TBC",9403.50754716979,9068.32750362997,9738.68759070961,9411.64988562844,9324.21259796781,9499.90711161556,9401.87643725946,9312.58576997293,9491.16710454599,9406.65291142852,9495.4088601688,10252.8227171312,10249.9576588988,10247.9434000007,10248.3533837029,10243.6124976732,10240.1325227541,10232.81053191,10244.0810815908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14","South Africa","South Africa",0,"2020-03-30","2020-04-05",7,2020,"14",60041996,8772,9,"TBC",9674.10754716979,9338.92750362997,10009.2875907096,9679.05774567158,9590.28846896127,9768.6486853082,9672.97552275596,9582.52553216544,9763.42551334648,9675.83830693468,9765.85227942495,10148.5780073242,10146.3331407132,10147.0068184706,10146.4433082993,10132.8124322269,10130.5648861027,10121.8724455168,10133.7382001487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15","South Africa","South Africa",0,"2020-04-06","2020-04-12",7,2020,"15",60041996,8764,14,"TBC",9436.90754716979,9101.72750362997,9772.08759070961,9444.65588165745,9357.05338181288,9533.07853263998,9435.19800896248,9345.76400988524,9524.63200803973,9439.80790572711,9528.71976602173,10804.3376159918,10799.30449578,10775.7497235598,10785.33648204,10830.0084054942,10820.0006894417,10816.1136850871,10826.0754914239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16","South Africa","South Africa",0,"2020-04-13","2020-04-19",7,2020,"16",60041996,8617,29,"TBC",9393.50754716979,9058.32750362997,9728.68759070961,9401.76785088921,9314.38007385582,9489.9755025159,9392.48393643094,9303.23382149978,9481.7340513621,9397.00576494528,9485.71629633602,11415.8891173289,11410.0978635767,11357.3250925172,11380.7686722652,11480.2044048965,11462.9590522233,11465.1717557044,11472.736696713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","South Africa","South Africa",0,"2020-04-20","2020-04-26",7,2020,"17",60041996,8430,33,"TBC",9646.10754716979,9310.92750362996,9981.28759070961,9651.38804840179,9562.75591261055,9740.84166866537,9645.04317634203,9554.71196867384,9735.37438401022,9648.04000529542,9737.92488103629,11434.1106233546,11428.3482676228,11374.3583294304,11398.3924169058,11499.6004368104,11482.1390686865,11484.2817624469,11491.8868787566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","South Africa","South Africa",0,"2020-04-27","2020-05-03",7,2020,"18",60041996,8480,44,"TBC",10185.5075471698,9850.32750362997,10520.6875907096,10184.425002235,10093.177610082,10276.4973166174,10183.4965285723,10090.9025118846,10276.09054526,10183.7352169054,10276.0760491348,11271.5489993021,11265.8466343368,11222.0562433488,11241.1553273025,11326.7965081481,11311.2587560846,11313.6326276919,11321.0182991707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19","South Africa","South Africa",0,"2020-05-04","2020-05-10",7,2020,"19",60041996,8938,63,"TBC",10178.1075471698,9842.92750362997,10513.2875907096,10177.1122965281,10085.9004165806,10269.1490514694,10177.0697451494,10084.5025813535,10269.6369089453,10176.8639075337,10269.1736520832,11341.691709733,11335.9878741565,11287.3651386204,11308.7784844105,11401.3926263806,11385.0243220615,11386.7528091545,11394.4764723607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20","South Africa","South Africa",0,"2020-05-11","2020-05-17",7,2020,"20",60041996,9069,70,"TBC",10257.7075471698,9922.52750362997,10592.8875907096,10255.7732930522,10164.1799787429,10348.1919897576,10256.5976682504,10163.7008904933,10349.4944460076,10255.9596248145,10348.6265876388,11539.1916297411,11533.5484925975,11474.2548506164,11500.9579160073,11611.3887995622,11592.6823825896,11596.475842879,11603.4089470645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21","South Africa","South Africa",0,"2020-05-18","2020-05-24",7,2020,"21",60041996,9276,165,"TBC",10146.9075471698,9811.72750362997,10482.0875907096,10146.2803481417,10055.218287579,10238.1670848713,10145.2615471123,10052.8264336208,10237.6966606038,10145.5453593211,10237.7132770939,11022.0242405266,11016.67873402,10984.2011686755,10997.8861310581,11061.5850363554,11048.9995075494,11048.0118170601,11056.7542701254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22","South Africa","South Africa",0,"2020-05-25","2020-05-31",7,2020,"22",60041996,9817,254,"TBC",10844.1075471698,10508.92750363,11179.2875907096,10835.2558101616,10740.8869777155,10930.4537618933,10841.6755507211,10746.3888247478,10936.9622766945,10838.2669777123,10933.5224867902,10832.5617175271,10827.6417500333,10803.996978061,10813.6122510606,10860.181346057,10849.8381127825,10847.5141312015,10856.7499535502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23","South Africa","South Africa",0,"2020-06-01","2020-06-07",7,2020,"23",60041996,10509,315,"TBC",11494.3075471698,11159.12750363,11829.4875907096,11477.7857089051,11380.4056568302,11575.9990242949,11492.8992644862,11395.0215211901,11590.7770077824,11485.3133408802,11583.364888647,9118.57586339199,9125.71474611304,9145.66269777288,9140.4415537443,9078.16882148848,9093.0223511922,9091.32277612598,9079.1529405816,0,0,0,0,0,0,0,0,0,0,0,1390.42413660801,1383.28525388696,1363.33730222712,1368.55844625571,1430.83117851152,1415.9776488078,1417.67722387402,1429.8470594184
"24","South Africa","South Africa",0,"2020-06-08","2020-06-14",7,2020,"24",60041996,11008,482,"TBC",11513.7075471698,11178.52750363,11848.8875907096,11496.9568563008,11399.4879753941,11595.2591240022,11512.0500088128,11414.0970650068,11610.0029526187,11504.4725628403,11602.6056851261,10548.637383869,10544.6860089838,10532.6347304162,10537.1384204456,10558.3742247055,10551.3917904035,10546.7907654179,10556.9080238708,0,0,0,0,0,0,0,0,0,0,0,459.362616130988,463.313991016246,475.365269583788,470.86157955437,449.625775294469,456.608209596467,461.209234582113,451.091976129186
"25","South Africa","South Africa",0,"2020-06-15","2020-06-21",7,2020,"25",60041996,12397,450,"TBC",11340.9075471698,11005.72750363,11676.0875907096,11326.1952960283,11229.5197829687,11423.7030935495,11340.9820698508,11243.7028482864,11438.2612914153,11333.5510436991,11430.9540117564,11014.9608924397,11009.7328776011,10976.2443587253,10990.392268968,11054.1708156635,11041.6677403753,11039.1425879819,11048.5721700139,1056.09245283021,1391.27249637003,720.912409290388,1070.80470397169,1167.48021703135,973.296906450545,1056.01793014917,1153.29715171364,958.738708584695,1063.44895630088,966.045988243601,1382.03910756033,1387.26712239886,1420.75564127467,1406.607731032,1342.82918433652,1355.33225962468,1357.85741201807,1348.42782998614
"26","South Africa","South Africa",0,"2020-06-22","2020-06-28",7,2020,"26",60041996,12988,526,"TBC",11415.5075471698,11080.32750363,11750.6875907096,11399.9152751585,11302.8966344065,11497.766677366,11414.2321109703,11316.6637416929,11511.8004802476,11407.0246859131,11504.7421936836,10891.528681881,10886.5719088897,10859.826848444,10870.8585545122,10922.9675236101,10911.9249225635,10909.5695784831,10918.8423046661,1572.49245283021,1907.67249637003,1237.31240929039,1588.08472484149,1685.10336559347,1490.23332263395,1573.76788902973,1671.33625830708,1476.19951975237,1580.97531408692,1483.25780631638,2096.47131811897,2101.42809111033,2128.173151556,2117.14144548785,2065.03247638992,2076.07507743649,2078.43042151687,2069.15769533391
"27","South Africa","South Africa",0,"2020-06-29","2020-07-05",7,2020,"27",60041996,13965,743,"TBC",11625.5075471698,11290.32750363,11960.6875907096,11607.438004682,11509.458223511,11706.2518857153,11624.6606161763,11526.2670056356,11723.0542267171,11616.0850229357,11714.6920148479,10620.6105562022,10616.4686350625,10601.8317831584,10607.4410890668,10634.9643614346,10627.128254167,10623.3493944247,10633.1149850728,2339.49245283021,2674.67249637003,2004.31240929039,2357.56199531798,2455.54177648905,2258.74811428469,2340.33938382366,2438.73299436445,2241.94577328288,2348.91497706427,2250.30798515206,3344.38944379784,3348.53136493749,3363.16821684164,3357.55891093316,3330.03563856538,3337.87174583298,3341.65060557529,3331.88501492716
"28","South Africa","South Africa",0,"2020-07-06","2020-07-12",7,2020,"28",60041996,15241,880,"TBC",11075.7075471698,10740.52750363,11410.8875907096,11064.12373472,10968.6746117388,11160.4034535024,11074.3934330645,10978.1728923991,11170.6139737299,11069.1218321269,11165.3842585227,10433.2177102852,10429.8559638652,10421.5670912483,10424.5175686707,10435.7613428359,10430.1430040954,10424.1216300057,10434.829976931,4165.29245283021,4500.47249637003,3830.11240929039,4176.87626528004,4272.32538826119,4080.59654649763,4166.60656693547,4262.82710760085,4070.38602627009,4171.87816787309,4075.6157414773,4807.78228971482,4811.14403613476,4819.43290875167,4816.48243132931,4805.2386571641,4810.85699590462,4816.8783699943,4806.17002306903
"29","South Africa","South Africa",0,"2020-07-13","2020-07-19",7,2020,"29",60041996,16710,954,"TBC",10874.3075471698,10539.12750363,11209.4875907096,10865.0995550722,10770.5893408629,10960.4390814303,10873.268904263,10777.8550745128,10968.6827340132,10869.014646523,10964.4048822976,10413.6278438039,10410.3809917567,10402.6949927494,10405.4033260106,10414.9584823549,10409.5712785463,10403.3029047036,10414.114169132,5835.69245283021,6170.87249637003,5500.51240929039,5844.90044492779,5939.41065913707,5749.56091856972,5836.731095737,5932.14492548716,5741.31726598684,5840.98535347703,5745.59511770244,6296.3721561961,6299.61900824331,6307.30500725058,6304.59667398939,6295.04151764507,6300.42872145371,6306.69709529639,6295.88583086796
"30","South Africa","South Africa",0,"2020-07-20","2020-07-26",7,2020,"30",60041996,16559,1736,"TBC",10572.5075471698,10237.32750363,10907.6875907096,10566.8597466447,10473.7690729061,10660.7778086404,10571.5817072566,10477.3908698715,10665.7725446417,10569.0118651371,10663.0793210036,10671.3267184298,10667.0883543578,10650.7684549591,10657.1025568011,10688.9557954087,10680.5165937331,10677.5537089704,10686.9596488976,5986.49245283021,6321.67249637003,5651.31240929039,5992.14025335527,6085.23092709393,5898.22219135964,5987.4182927434,6081.60913012849,5893.22745535831,5989.98813486293,5895.92067899639,5887.67328157016,5891.9116456422,5908.23154504094,5901.89744319894,5870.04420459126,5878.48340626688,5881.44629102956,5872.04035110241
"31","South Africa","South Africa",0,"2020-07-27","2020-08-02",7,2020,"31",60041996,15635,1597,"TBC",11068.3075471698,10733.12750363,11403.4875907096,11056.8110290131,10961.3962942726,11153.056312286,11065.362904014,10969.1781613791,11161.547646649,11060.915936811,11157.1427526322,10186.5165423254,10184.4961234303,10185.1850182656,10184.4935998495,10173.5532983253,10170.8528920793,10163.8693046545,10174.8844261652,4566.69245283021,4901.87249637003,4231.51240929039,4578.18897098692,4673.60370572741,4481.943687714,4569.63709598596,4665.82183862087,4473.45235335104,4574.08406318904,4477.85724736779,5448.48345767462,5450.5038765697,5449.81498173437,5450.50640015048,5461.44670167471,5464.14710792067,5471.13069534551,5460.1155738348
"32","South Africa","South Africa",0,"2020-08-03","2020-08-09",7,2020,"32",60041996,14191,2042,"TBC",10937.1075471698,10601.92750363,11272.2875907096,10927.1587332344,10832.3550420968,11022.7921368232,10935.470529265,10839.8063927922,11031.1346657379,10931.1446807561,11026.8065706397,10088.4808688626,10087.0765516046,10090.0896210443,10088.5981963232,10069.3510083795,10067.8114185544,10059.4624714926,10071.0766447397,3253.89245283021,3589.07249637003,2918.71240929039,3263.84126676555,3358.64495790317,3168.20786317682,3255.52947073495,3351.19360720781,3159.86533426209,3259.85531924392,3164.19342936027,4102.5191311374,4103.92344839542,4100.9103789557,4102.40180367683,4121.64899162047,4123.18858144561,4131.53752850736,4119.92335526034
"33","South Africa","South Africa",0,"2020-08-10","2020-08-16",7,2020,"33",60041996,12735,1431,"TBC",10649.1075471698,10313.92750363,10984.2875907096,10642.5561327451,10549.103693051,10736.8364492655,10648.3972021021,10553.8935055729,10742.9008986313,10645.2782123988,10739.683704671,9989.88089452685,9989.14796267629,9993.88114788633,9991.91606616266,10004.7400266944,10009.2745126291,10019.0647153611,10000.148111827,2085.89245283021,2421.07249637003,1750.71240929039,2092.44386725485,2185.89630694904,1998.16355073445,2086.60279789793,2181.10649442712,1992.09910136875,2089.72178760122,1995.31629532895,2745.11910547315,2745.85203732371,2741.11885211367,2743.08393383734,2730.25997330564,2725.72548737086,2715.93528463885,2734.85188817303
"34","South Africa","South Africa",0,"2020-08-17","2020-08-23",7,2020,"34",60041996,12388,1220,"TBC",10449.9075471698,10114.72750363,10785.0875907096,10445.7060007424,10353.1964177495,10539.0421905724,10448.4703869431,10354.7831241222,10542.157649764,10446.8679250556,10540.3914496232,8980.40458929096,8989.5435816294,9007.82183537574,9004.30117563711,8931.53820682427,8948.02405675228,8941.87307041533,8932.0998572867,1938.09245283021,2273.27249637003,1602.91240929039,1942.29399925764,2034.80358225052,1848.95780942758,1939.5296130569,2033.21687587776,1845.84235023604,1941.13207494437,1847.60855037678,3407.59541070904,3398.4564183706,3380.17816462426,3383.69882436289,3456.46179317573,3439.97594324772,3446.12692958467,3455.9001427133
"35","South Africa","South Africa",0,"2020-08-24","2020-08-30",7,2020,"35",60041996,11554,969,"TBC",10429.1075471698,10093.92750363,10764.2875907096,10425.1513684827,10332.7406133753,10518.3885981895,10427.5752245019,10333.9736984974,10521.1767505064,10426.1419045987,10519.5728171124,10379.9913420465,10377.0558798994,10370.4985347489,10372.7484821193,10379.3455691135,10374.349613876,10367.8141985271,10378.7119544069,1124.89245283021,1460.07249637003,789.71240929039,1128.84863151733,1221.25938662473,1035.6114018105,1126.42477549808,1220.02630150259,1032.82324949358,1127.8580954013,1034.42718288758,1174.00865795349,1176.94412010057,1183.50146525105,1181.25151788071,1174.65443088648,1179.65038612402,1186.18580147286,1175.28804559311
"36","South Africa","South Africa",0,"2020-08-31","2020-09-06",7,2020,"36",60041996,11379,861,"TBC",10703.1075471698,10367.92750363,11038.2875907096,10695.9191203375,10602.2122745993,10790.4541868952,10702.8004724739,10608.0758641185,10797.5250808294,10699.1733299961,10793.8169726866,9887.28042452252,9887.35210859792,9895.4412388386,9892.24011044738,9895.73538360086,9901.47940723478,9910.68829496812,9892.1694146313,675.892452830212,1011.07249637003,340.712409290392,683.080879662504,776.787725400703,588.54581310484,676.199527526067,770.924135881518,581.474919170616,679.826670003913,585.183027313364,1491.71957547748,1491.64789140208,1483.5587611614,1486.75988955262,1483.26461639914,1477.52059276522,1468.31170503188,1486.83058536871
"37","South Africa","South Africa",0,"2020-09-07","2020-09-13",7,2020,"37",60041996,10485,558,"TBC",10187.7075471698,9852.52750362997,10522.8875907096,10186.5990498778,10095.3411079136,10278.6819280063,10187.4655464412,10094.855369466,10280.0757234165,10186.8066420551,10279.1613668587,9591.71918438093,9594.24541632032,9608.40283208835,9603.54094415044,9581.53442428856,9590.77601937302,9595.71470684993,9579.64048498725,297.292452830214,632.472496370034,0,298.400950122234,389.658892086431,206.31807199367,297.534453558757,390.144630533985,204.92427658353,298.193357944872,205.838633141309,893.280815619071,890.754583679676,876.597167911652,881.459055849557,903.465575711436,894.223980626984,889.285293150073,905.359515012751
"38","South Africa","South Africa",0,"2020-09-14","2020-09-20",7,2020,"38",60041996,10010,506,"TBC",10083.5075471698,9748.32750362997,10418.6875907096,10083.6282478951,9992.8711803729,10175.2095875565,10082.6766051897,9990.50221943254,10174.8509909468,10082.9295664556,10174.8132692826,9618.97169174187,9621.27804464674,9634.66087599692,9630.05294590117,9610.5337978231,9619.45014006119,9624.4588331146,9608.31498708512,0,261.672496370033,0,0,17.1288196271053,0,0,19.4977805674625,0,0,0,391.028308258134,388.721955353261,375.339124003076,379.94705409883,399.466202176904,390.549859938812,385.541166885399,401.685012914879
"39","South Africa","South Africa",0,"2020-09-21","2020-09-27",7,2020,"39",60041996,10259,445,"TBC",9978.70754716979,9643.52750362997,10313.8875907096,9980.0645238281,9889.81325438919,10071.1393974571,9976.79527905733,9885.06324509355,10068.5273130211,9978.21984643139,10069.626289684,9953.42399762108,9953.09527651681,9958.73772385308,9956.47175317471,9966.13228237518,9971.08700634759,9980.3607749444,9961.72047578853,280.292452830214,615.472496370034,0,278.935476171904,369.186745610812,187.860602542924,282.204720942675,373.936754906454,190.472686978896,280.780153568612,189.373710316046,305.576002378917,305.904723483192,300.262276146916,302.52824682529,292.867717624824,287.91299365241,278.639225055596,297.279524211473
"40","South Africa","South Africa",0,"2020-09-28","2020-10-04",7,2020,"40",60041996,9941,578,"TBC",10393.5075471698,10058.32750363,10728.6875907096,10389.9713248107,10297.7299150204,10483.0389824974,10391.9594339383,10298.5042542443,10485.4146136324,10390.7410410232,10484.013555337,9738.94259330112,9740.27178687212,9750.84970054019,9747.06832763496,9738.13152466145,9745.62360365148,9751.81862486267,9734.93881129872,0,0,0,0,0,0,0,0,0,0,0,202.057406698877,200.728213127883,190.150299459809,193.931672365041,202.868475338553,195.376396348518,189.181375137327,206.06118870128
"41","South Africa","South Africa",0,"2020-10-05","2020-10-11",7,2020,"41",60041996,10519,804,"TBC",9869.70754716979,9534.52750362997,10204.8875907096,9872.3503451707,9782.62734509612,9962.89625472127,9868.8479216899,9777.56947031574,9960.12637306406,9870.39253280936,9961.30488227719,9479.12435899811,9482.80982824479,9498.64238312426,9493.51321215835,9461.93066404379,9472.4973404691,9475.7086688656,9460.61003489407,649.292452830212,984.472496370034,314.112409290392,646.649654829303,736.372654903884,556.10374527873,650.152078310102,741.430529684265,558.87362693594,648.607467190643,557.695117722807,1039.87564100189,1036.19017175521,1020.35761687574,1025.48678784165,1057.06933595621,1046.5026595309,1043.2913311344,1058.38996510593
"42","South Africa","South Africa",0,"2020-10-12","2020-10-18",7,2020,"42",60041996,10572,691,"TBC",9555.50754716979,9220.32750362997,9890.68759070961,9561.8568136645,9473.6695015323,9650.86503284015,9554.9089730554,9464.9621761529,9644.85576995789,9558.21921158008,9647.6856785679,9358.51488278255,9363.4439858989,9380.49709444109,9375.39736279964,9333.72970058133,9345.72264292951,9346.78665184781,9332.89701514841,1016.49245283021,1351.67249637003,681.312409290389,1010.1431863355,1098.3304984677,921.134967159849,1017.0910269446,1107.0378238471,927.144230042106,1013.78078841992,924.314321432103,1213.48511721745,1208.5560141011,1191.50290555891,1196.60263720036,1238.27029941867,1226.27735707049,1225.21334815219,1239.10298485159
"43","South Africa","South Africa",0,"2020-10-19","2020-10-25",7,2020,"43",60041996,10450,497,"TBC",9584.50754716979,9249.32750362997,9919.68759070961,9590.51471440822,9502.18483854908,9679.66568216378,9583.52680057917,9493.45773145334,9673.595869705,9586.85738340185,9676.4574671496,9979.85021406983,9979.43818476979,9984.13922870453,9982.22986982601,9994.32863465823,9998.96136833524,10008.3522583432,9989.60711227127,865.492452830211,1200.67249637003,530.312409290391,859.48528559178,947.815161450915,770.334317836217,866.473199420829,956.542268546658,776.404130294999,863.142616598152,773.542532850401,470.149785930171,470.561815230212,465.860771295469,467.770130173989,455.67136534177,451.038631664758,441.647741656801,460.392887728729
