"","country","region","region_code","start_date","end_date","days","year","time","population","total_deaths","covid_deaths","expected_deaths","ols_ex","ols_ex_lb","ols_ex_ub","glm_log_ex","glm_log_ex_lb","glm_log_ex_ub","glm_iden_ex","glm_iden_ex_lb","glm_iden_ex_ub","glm_sqrt_ex","glm_sqrt_ex_lb","ridge_ex","rglm_log_ex","rglm_iden_ex","rglm_sqrt_ex","lasso_ex","lglm_log_ex","lglm_iden_ex","lglm_sqrt_ex","ols_ed","ols_ed_lb","ols_ed_ub","glm_log_ed","glm_log_ed_lb","glm_log_ed_ub","glm_iden_ed","glm_iden_ed_lb","glm_iden_ed_ub","glm_sqrt_ed","glm_sqrt_ed_lb","ridge_ed","rglm_log_ed","rglm_iden_ed","rglm_sqrt_ed","lasso_ed","lglm_log_ed","lglm_iden_ed","lglm_sqrt_ed"
"11","South Africa","South Africa",0,"2020-05-04","2020-05-10",7,2020,"19",60041996,8938,63,"TBC",10205.4677966101,9872.58753724287,10538.3480559774,10203.8986166273,10112.7951711972,10295.8227884371,10206.0526801687,10113.867046333,10298.2383140044,10204.8016366377,10296.8683144114,11344.1549943311,11334.7390944958,11304.638964266,11346.7681003459,11420.1005307435,11401.8813867486,11409.9069804764,11409.4173546827,-1267.46779661014,-934.587537242869,-1600.3480559774,-1265.89861662732,-1174.79517119721,-1357.82278843711,-1268.05268016873,-1175.86704633305,-1360.23831400442,-1266.80163663769,-1358.86831441137,-2406.15499433111,-2396.7390944958,-2366.63896426595,-2408.76810034587,-2482.10053074347,-2463.88138674858,-2471.90698047637,-2471.41735468274
"12","South Africa","South Africa",0,"2020-05-11","2020-05-17",7,2020,"20",60041996,9069,70,"TBC",10285.0677966101,9952.18753724287,10617.9480559774,10282.7666501351,10191.2847224696,10375.0697640706,10285.5995947617,10193.082960391,10378.1162291324,10284.0136972968,10376.4362051409,11538.9987218956,11529.3658416111,11491.4377872931,11542.0211800939,11630.0885018068,11610.0987057026,11619.4786493071,11618.4314611314,-1216.06779661014,-883.187537242868,-1548.9480559774,-1213.76665013506,-1122.28472246963,-1306.06976407065,-1216.59959476173,-1124.08296039103,-1309.11622913243,-1215.01369729682,-1307.4362051409,-2469.99872189558,-2460.36584161108,-2422.43778729312,-2473.02118009394,-2561.08850180683,-2541.09870570256,-2550.47864930706,-2549.43146113138
"13","South Africa","South Africa",0,"2020-05-18","2020-05-24",7,2020,"21",60041996,9276,165,"TBC",10174.2677966101,9841.38753724287,10507.1480559774,10172.9855180664,10082.0307396722,10264.760842631,10174.3891807528,10082.3355276326,10266.4428338729,10173.5099448766,10265.4356762397,11028.8011164319,11020.2829068154,11001.5325485833,11030.8892006385,11080.2765306039,11064.9536638672,11071.2669165329,11071.4795557352,-898.267796610136,-565.38753724287,-1231.1480559774,-896.985518066445,-806.030739672222,-988.760842631016,-898.389180752751,-806.335527632609,-990.442833872892,-897.509944876574,-989.435676239698,-1752.80111643193,-1744.28290681543,-1725.53254858326,-1754.88920063854,-1804.27653060386,-1788.95366386724,-1795.26691653295,-1795.47955573522
"14","South Africa","South Africa",0,"2020-05-25","2020-05-31",7,2020,"22",60041996,9817,254,"TBC",10871.4677966101,10538.5875372429,11204.3480559774,10863.7743743706,10769.5391755419,10958.8341463359,10870.9942794032,10776.0771963723,10965.9113624341,10867.261676344,10962.2630883402,10841.8944641753,10834.1849905291,10821.3206494642,10843.6600701734,10878.8646149443,10865.2569684937,10870.7648725562,10871.3086390912,-1054.46779661013,-721.587537242867,-1387.3480559774,-1046.77437437057,-952.53917554191,-1141.83414633588,-1053.99427940318,-959.077196372269,-1148.91136243408,-1050.261676344,-1145.26308834016,-1024.89446417525,-1017.18499052909,-1004.32064946423,-1026.66007017337,-1061.86461494429,-1048.2569684937,-1053.76487255621,-1054.30863909119
"15","South Africa","South Africa",0,"2020-06-01","2020-06-07",7,2020,"23",60041996,10509,315,"TBC",11521.6677966101,11188.7875372429,11854.5480559774,11507.9954219427,11410.7746589929,11606.0445139964,11521.9766068287,11424.4599531515,11619.4932605058,11515.0343720151,11612.8201399516,9177.61128997195,9186.17958649467,9189.39788026274,9170.88240429702,9139.87299816869,9154.41747907087,9145.10258067303,9145.58917521666,-1012.66779661014,-679.78753724287,-1345.5480559774,-998.995421942685,-901.774658992943,-1097.04451399636,-1012.97660682869,-915.45995315153,-1110.49326050585,-1006.03437201512,-1103.8201399516,1331.38871002805,1322.82041350533,1319.60211973726,1338.11759570298,1369.12700183131,1354.58252092913,1363.89741932697,1363.41082478334
"16","South Africa","South Africa",0,"2020-06-08","2020-06-14",7,2020,"24",60041996,11008,482,"TBC",11541.0677966101,11208.1875372429,11873.9480559774,11527.2170281008,11429.9082177019,11625.3542794985,11541.1866400913,11443.5942859151,11638.7789942675,11534.2487783757,11632.1159243558,10561.7980299888,10555.7244655229,10549.9879391517,10562.8093296424,10577.0385840068,10566.0080949832,10570.0976444153,10571.2525419354,-533.067796610138,-200.187537242871,-865.948055977406,-519.217028100758,-421.908217701915,-617.354279498506,-533.186640091299,-435.594285915056,-630.778994267541,-526.248778375673,-624.115924355845,446.20197001115,452.275534477123,458.012060848308,445.190670357595,430.961415993243,441.991905016759,437.902355584745,436.747458064603
"17","South Africa","South Africa",0,"2020-06-15","2020-06-21",7,2020,"25",60041996,12397,450,"TBC",11368.2677966101,11035.3875372429,11701.1480559774,11356.0060207066,11259.4836501001,11453.3558331671,11369.7036527937,11272.7890738054,11466.618231782,11362.8957381124,11460.0347470258,11021.84452633,11013.4457143341,10993.8063938812,11023.400269473,11072.8268249162,11057.6036355724,11062.7471387547,11063.4990954792,1028.73220338987,1361.61246275713,695.851944022601,1040.99397929345,1137.51634989987,943.644166832937,1027.29634720628,1124.2109261946,930.381768217952,1034.10426188757,936.965252974225,1375.15547366999,1383.55428566587,1403.19360611882,1373.59973052698,1324.17317508375,1339.39636442761,1334.25286124535,1333.5009045208
"18","South Africa","South Africa",0,"2020-06-22","2020-06-28",7,2020,"26",60041996,12988,526,"TBC",11442.8677966101,11109.9875372429,11775.7480559774,11429.9200319861,11333.0575168784,11527.6104213739,11443.277928252,11346.0718829576,11540.4839735463,11436.6282653315,11534.0812569634,10900.0788240011,10892.1951947994,10877.225097358,10901.8607326466,10941.6151072047,10927.512263216,10932.9259678726,10933.5199102126,1545.13220338987,1878.01246275713,1212.2519440226,1558.0799680139,1654.9424831216,1460.38957862612,1544.72207174805,1641.92811704242,1447.51602645368,1551.37173466845,1453.91874303657,2087.92117599893,2095.80480520064,2110.77490264197,2086.13926735339,2046.38489279527,2060.48773678399,2055.07403212735,2054.48008978744
"19","South Africa","South Africa",0,"2020-06-29","2020-07-05",7,2020,"27",60041996,13965,743,"TBC",11652.8677966101,11319.9875372429,11985.7480559774,11637.9889646072,11540.1737711869,11736.6332453752,11653.6064982046,11555.572648033,11751.6403483763,11645.9055002142,11744.2442061515,10632.8137193257,10626.3568726462,10619.1435932293,10634.201725211,10653.60342623,10641.9498310832,10646.5843196253,10647.4871203876,2312.13220338986,2645.01246275713,1979.2519440226,2327.01103539279,2424.82622881308,2228.36675462482,2311.39350179536,2409.42735196698,2213.35965162374,2319.09449978581,2220.75579384855,3332.18628067435,3338.64312735381,3345.85640677066,3330.79827478896,3311.39657376997,3323.05016891679,3318.41568037472,3317.51287961242
"20","South Africa","South Africa",0,"2020-07-06","2020-07-12",7,2020,"28",60041996,15241,880,"TBC",11103.0677966101,10770.1875372429,11435.9480559774,11093.2446829163,10997.9382141547,11189.377063118,11103.4480098906,11007.5946816356,11199.3013381456,11098.2890817112,11194.2928160367,10447.9488778525,10442.7534247013,10439.011678014,10448.4582006135,10454.3917767865,10444.4350493949,10447.5680980293,10449.1573106988,4137.93220338986,4470.81246275713,3805.0519440226,4147.75531708369,4243.06178584531,4051.62293688204,4137.55199010942,4233.40531836444,4041.6986618544,4142.71091828883,4046.70718396331,4793.05112214746,4798.24657529867,4801.98832198601,4792.54179938645,4786.60822321345,4796.56495060506,4793.43190197066,4791.84268930119
"21","South Africa","South Africa",0,"2020-07-13","2020-07-19",7,2020,"29",60041996,16710,954,"TBC",10901.6677966101,10568.7875372429,11234.5480559774,10893.6966684883,10799.3212554736,10988.8968295007,10902.2578234112,10807.2144777583,10997.301169064,10897.884808958,10993.0196891756,10428.6268484749,10423.5958032504,10420.1563797617,10429.0514569428,10433.580153072,10423.8084412067,10426.7744531581,10428.4397542715,5808.33220338986,6141.21246275713,5475.4519440226,5816.3033315117,5910.67874452639,5721.10317049933,5807.74217658883,5902.78552224165,5712.698830936,5812.11519104199,5716.9803108244,6281.3731515251,6286.4041967496,6289.84362023833,6280.94854305723,6276.41984692796,6286.19155879329,6283.22554684192,6281.56024572851
"22","South Africa","South Africa",0,"2020-07-20","2020-07-26",7,2020,"30",60041996,16559,1736,"TBC",10599.8677966101,10266.9875372429,10932.7480559774,10594.6718881805,10501.7044351869,10688.4623454179,10600.5419254203,10506.7263471555,10694.3575036852,10597.4684132186,10691.2857319527,10682.8587103837,10676.1703252749,10668.0159567282,10684.6151998919,10707.5685486529,10695.4832667041,10700.6822953618,10701.3209461547,5959.13220338987,6292.01246275713,5626.2519440226,5964.32811181948,6057.29556481314,5870.53765458214,5958.45807457966,6052.27365284454,5864.64249631478,5961.53158678144,5867.71426804728,5876.14128961631,5882.82967472511,5890.98404327176,5874.3848001081,5851.43145134705,5863.51673329593,5858.31770463817,5857.67905384529
"23","South Africa","South Africa",0,"2020-07-27","2020-08-02",7,2020,"31",60041996,15635,1597,"TBC",11095.6677966101,10762.7875372429,11428.5480559774,11085.9127300527,10990.6403601409,11182.0109685373,11094.8065210317,10998.9875833642,11190.6254586992,11090.2676609533,11186.236769805,10204.5825026597,10201.4312811636,10202.5000986419,10204.6018014523,10192.1569564284,10184.4486579623,10187.1246409935,10188.8921149509,4539.33220338986,4872.21246275713,4206.4519440226,4549.08726994731,4644.35963985914,4452.98903146265,4540.19347896831,4636.01241663581,4444.37454130082,4544.73233904672,4448.76323019504,5430.41749734025,5433.56871883638,5432.49990135813,5430.39819854766,5442.84304357165,5450.55134203766,5447.87535900654,5446.10788504911
"24","South Africa","South Africa",0,"2020-08-03","2020-08-09",7,2020,"32",60041996,14191,2042,"TBC",10964.4677966101,10631.5875372429,11297.3480559774,10955.9191873864,10861.2527356046,11051.4107499829,10964.6014340991,10869.3062766893,11059.8965915089,10960.1683778966,11055.5741382383,10107.8712652544,10105.6409071703,10107.5035044098,10107.2632936507,10087.9453685923,10081.1301329965,10082.8731700468,10085.085406393,3226.53220338986,3559.41246275713,2893.6519440226,3235.08081261361,3329.74726439543,3139.58925001713,3226.3985659009,3321.69372331073,3131.10340849107,3230.83162210337,3135.42586176168,4083.12873474563,4085.35909282972,4083.49649559023,4083.73670634928,4103.05463140769,4109.86986700346,4108.12682995316,4105.91459360701
"25","South Africa","South Africa",0,"2020-08-10","2020-08-16",7,2020,"33",60041996,12735,1431,"TBC",10676.4677966101,10343.5875372429,11009.3480559774,10670.5675083633,10577.2412070666,10764.717256752,10677.3065284461,10583.1770926469,10771.4359642453,10673.8117114553,10767.9656066604,10010.6033272462,10009.3653385877,10011.4640087127,10009.1666358488,10034.4662457609,10043.8423881083,10045.7716480435,10041.8083554808,2058.53220338986,2391.41246275713,1725.6519440226,2064.43249163675,2157.75879293344,1970.28274324803,2057.6934715539,2151.82290735307,1963.56403575473,2061.18828854468,1967.03439333964,2724.39667275377,2725.63466141233,2723.53599128729,2725.83336415119,2700.53375423913,2691.15761189169,2689.22835195649,2693.19164451919
