"","country","region","region_code","start_date","end_date","days","year","time","population","total_deaths","covid_deaths","expected_deaths","ols_ex","ols_ex_lb","ols_ex_ub","glm_log_ex","glm_log_ex_lb","glm_log_ex_ub","glm_iden_ex","glm_iden_ex_lb","glm_iden_ex_ub","glm_sqrt_ex","glm_sqrt_ex_lb","ridge_ex","rglm_log_ex","rglm_iden_ex","rglm_sqrt_ex","lasso_ex","lglm_log_ex","lglm_iden_ex","lglm_sqrt_ex","ols_ed","ols_ed_lb","ols_ed_ub","glm_log_ed","glm_log_ed_lb","glm_log_ed_ub","glm_iden_ed","glm_iden_ed_lb","glm_iden_ed_ub","glm_sqrt_ed","glm_sqrt_ed_lb","ridge_ed","rglm_log_ed","rglm_iden_ed","rglm_sqrt_ed","lasso_ed","lglm_log_ed","lglm_iden_ed","lglm_sqrt_ed"
"77","South Africa","South Africa",0,"2021-06-14","2021-06-20",7,2021,"24",60041996,13944,937,"TBC",11473.5433962262,11128.3129034215,11818.773889031,11451.6294338399,11351.2658235907,11552.8804212696,11471.4428688023,11370.909443635,11571.9762939697,11461.4738661827,11562.3673042868,11385.3654120297,10501.7059577293,10495.7818277817,10508.8240671878,10516.8043263923,10525.1994179114,10503.3668946962,10509.6885333745,2470.45660377375,2815.68709657853,2125.22611096898,2492.3705661601,2592.73417640927,2391.11957873037,2472.55713119767,2573.090556365,2372.02370603033,2482.5261338173,2381.63269571323,2558.63458797029,3442.2940422707,3448.21817221832,3435.17593281216,3427.19567360772,3418.80058208859,3440.63310530385,3434.3114666255
"78","South Africa","South Africa",0,"2021-06-21","2021-06-27",7,2021,"25",60041996,15725,1198,"TBC",11300.7433962262,10955.5129034215,11645.973889031,11281.541110971,11182.037870007,11381.9297804299,11300.3749298404,11200.497895237,11400.2519644438,11290.8732574731,11391.0146475092,11224.2711606765,10960.3050108808,10939.3914560908,10974.1825008771,11012.5956364842,11013.2190818178,10995.3043416211,11000.2960619268,4424.25660377375,4769.48709657853,4079.02611096897,4443.45888902904,4542.96212999302,4343.07021957006,4424.62507015961,4524.50210476299,4324.74803555623,4434.12674252694,4333.9853524908,4500.72883932348,4764.69498911924,4785.6085439092,4750.81749912292,4712.40436351582,4711.7809181822,4729.69565837889,4724.70393807324
"79","South Africa","South Africa",0,"2021-06-28","2021-07-04",7,2021,"26",60041996,17351,1940,"TBC",11375.3433962262,11030.1129034215,11720.573889031,11354.970444787,11255.0952077324,11455.7319527076,11373.6249709598,11273.4662550236,11473.7836868961,11364.2086561884,11464.6740174821,11293.8510896525,10838.8345246261,10822.9739458095,10851.4410649856,10881.3870468285,10884.0779733085,10865.8184052,10870.8312507756,5975.65660377375,6320.88709657853,5630.42611096897,5996.02955521305,6095.90479226765,5895.26804729244,5977.37502904017,6077.53374497639,5877.21631310394,5986.79134381163,5886.32598251792,6057.14891034746,6512.16547537392,6528.02605419054,6499.55893501436,6469.6129531715,6466.9220266915,6485.18159479999,6480.16874922438
"80","South Africa","South Africa",0,"2021-07-05","2021-07-11",7,2021,"27",60041996,18883,2449,"TBC",11585.3433962262,11240.1129034215,11930.573889031,11561.6750038547,11460.7569075769,11663.4817379631,11584.0534761659,11483.0905979322,11685.0163543996,11572.8780556138,11674.2595724319,11489.6770860966,10572.4824949156,10564.9788805238,10580.992273666,10593.3785724503,10600.5974503413,10579.8383771126,10585.7236684657,7297.65660377375,7642.88709657853,6952.42611096897,7321.32499614532,7422.24309242311,7219.51826203685,7298.9465238341,7399.90940206783,7197.98364560038,7310.12194438622,7208.74042756807,7393.32291390341,8310.51750508439,8318.02111947618,8302.00772633398,8289.62142754968,8282.40254965869,8303.16162288736,8297.27633153434
"81","South Africa","South Africa",0,"2021-07-12","2021-07-18",7,2021,"28",60041996,21366,2570,"TBC",11035.5433962262,10690.3129034215,11380.773889031,11020.5027820669,10922.3278925602,11119.5601124804,11033.7862930541,10934.9402369524,11132.6323491558,11026.9453259078,11125.9119748832,10977.070161055,10388.498369726,10384.7141886138,10393.219540765,10394.1702292847,10404.5234222093,10380.8066428863,10387.8948839648,10330.4566037738,10675.6870965785,9985.22611096897,10345.4972179331,10443.6721074398,10246.4398875196,10332.2137069459,10431.0597630476,10233.3676508442,10339.0546740922,10240.0880251168,10388.929838945,10977.501630274,10981.2858113862,10972.780459235,10971.8297707153,10961.4765777907,10985.1933571137,10978.1051160352
"82","South Africa","South Africa",0,"2021-07-19","2021-07-25",7,2021,"29",60041996,20400,2916,"TBC",10834.1433962262,10488.9129034215,11179.373889031,10822.2632668467,10725.103997793,10920.3027067189,10832.6617642526,10734.6009167604,10930.7226117447,10827.2214772177,10925.2897827393,10789.3091973342,10369.2998353283,10365.8420901149,10373.6001718992,10373.3620342124,10384.0498371556,10360.005179556,10367.2278009893,9565.85660377375,9911.08709657853,9220.62611096897,9577.73673315327,9674.89600220704,9479.69729328111,9567.33823574744,9665.39908323961,9469.27738825527,9572.77852278234,9474.7102172607,9610.69080266584,10030.7001646717,10034.1579098851,10026.3998281008,10026.6379657876,10015.9501628444,10039.994820444,10032.7721990107
"83","South Africa","South Africa",0,"2021-07-26","2021-08-01",7,2021,"30",60041996,19074,2416,"TBC",10532.3433962262,10187.1129034215,10877.573889031,10525.1992862457,10429.5733279469,10621.7020132879,10530.9745672462,10434.103445683,10627.8456888094,10527.8000714569,10624.5059332164,10507.9358278991,10622.3957560539,10613.9155523245,10631.9777122501,10647.3540050971,10653.7500819037,10633.971647243,10639.4439708092,8541.65660377375,8886.88709657853,8196.42611096898,8548.80071375429,8644.42667205313,8452.29798671208,8543.02543275384,8639.89655431704,8446.15431119064,8546.19992854309,8449.49406678363,8566.06417210087,8451.6042439461,8460.08444767548,8442.0222877499,8426.64599490294,8420.24991809626,8440.02835275699,8434.55602919082
"84","South Africa","South Africa",0,"2021-08-02","2021-08-08",7,2021,"31",60041996,17442,2622,"TBC",11028.1433962262,10682.9129034215,11373.373889031,11013.2189071284,10915.0812352921,11112.2389363587,11024.7557640036,10925.9445590487,11123.5669689585,11018.7550818123,11117.6850524222,10970.2397448575,10146.6425958637,10148.3321156311,10146.9233158952,10131.9461608234,10146.4380242637,10120.7560828742,10128.5224599917,6413.85660377375,6759.08709657853,6068.62611096897,6428.78109287157,6526.91876470793,6329.76106364125,6417.2442359964,6516.05544095135,6318.43303104145,6423.24491818767,6324.31494757784,6471.76025514246,7295.35740413634,7293.6678843689,7295.07668410481,7310.05383917657,7295.56197573631,7321.24391712578,7313.47754000834
"85","South Africa","South Africa",0,"2021-08-09","2021-08-15",7,2021,"32",60041996,15647,2328,"TBC",10896.9433962262,10551.7129034215,11242.173889031,10884.0777730822,10786.6011743018,10982.435250571,10894.8633892546,10796.5589437509,10993.1678347583,10889.2321166244,10987.5802218649,10847.9326464308,10050.6295756877,10053.2367184098,10048.5301287894,10027.7385213366,10043.8731855092,10016.4562175601,10024.9628120093,4750.05660377376,5095.28709657854,4404.82611096898,4762.92222691781,4860.39882569824,4664.56474942904,4752.13661074539,4850.44105624907,4653.83216524171,4757.76788337561,4659.41977813514,4799.06735356916,5596.37042431234,5593.76328159023,5598.46987121064,5619.26147866338,5603.12681449081,5630.54378243987,5622.0371879907
"86","South Africa","South Africa",0,"2021-08-16","2021-08-22",7,2021,"33",60041996,15781,2280,"TBC",10608.9433962262,10263.7129034215,10954.173889031,10600.5972349323,10504.5807708352,10697.4913315192,10607.7900620916,10510.6146693976,10704.9654547857,10603.9178481775,10700.9718824406,10579.4261287194,9954.12389381697,9957.02824525179,9949.33623047576,9974.7072521642,9940.71775993645,9994.93116544119,9979.05782625374,5172.05660377376,5517.28709657854,4826.82611096898,5180.40276506774,5276.41922916475,5083.50866848079,5173.20993790838,5270.38533060243,5076.03454521432,5177.08215182247,5080.02811755937,5201.57387128056,5826.87610618303,5823.97175474821,5831.66376952424,5806.2927478358,5840.28224006355,5786.06883455881,5801.94217374626
